TOTAL_BORN,CAT,Resta_Estat,Estranger,DTE,BARRI,NOM_BARRI,CAT_pct,Resta_Estat_pct,Estranger_pct,NascutsRestaEstat_Votants_ratio,barri_size,Població,Index_RFD,Index_intervals,TOTAL_EDUC,Educ_NO,Educ_primar,Educ_batx_elem,Educ_batx_sup,Educ_univ,No consta,Educ_univ_pct,Educ_primar_pct,Total Aturats,Fins a 6 mesos,De 6 a 12 mesos,Més de 12 mesos,Tot_Atur_pct,Tot_LT_Atur_pct,Electors,Votants,Cs,ERC,JxCAT,PSC,CECP,CUP,PP,Altres,Blancs,Nuls,JxCAT_pct,JxCAT_pct_Electors,ERC_pct,ERC_pct_Electors,Cs_pct,Cs_pct_Electors,PSC_pct,PSC_pct_Electors,CUP_pct,CUP_pct_Electors,PP_pct,PP_pct_Electors,CECP_pct,CECP_pct_Electors,Indep,Indep_pct,Indep_pct_Electors,DretD,DretD_pct,DretD_pct_Electors,Union,Union_pct,Union_pct_Electors,Participacio_pct,Effective_Educ_univ_pct
9339.0,6547.0,1842.0,950.0,7,36, la Font d'en Fargues,70.1,19.72,10.17,21.957325068542143,2.0,9467.0,102.0,3.0,7998.0,350.0,1300.0,1748.0,2247.0,2342.0,11.0,29.28,16.25,540.0,235.0,78.0,227.0,6.75,2.8400000000000003,7309.0,6233.0,1189.0,1441.0,1431.0,830.0,614.0,373.0,253.0,62.0,24.0,16.0,22.96,19.58,23.12,19.72,19.08,16.27,13.32,11.36,5.98,5.1,4.06,3.46,9.85,8.4,3245.0,52.06,44.4,3859.0,61.910000000000004,52.8,2272.0,36.459999999999994,31.09,85.27842386099329,32.04
30199.0,15239.0,10602.0,4357.0,7,37, el Carmel,50.46,35.11,14.43,41.02782400061918,5.0,31728.0,56.6,1.0,27118.0,2135.0,8145.0,8196.0,5640.0,2987.0,15.0,11.01,30.04,1839.0,804.0,266.0,769.0,6.78,2.8400000000000003,22908.0,17916.0,6051.0,2704.0,1343.0,3810.0,1829.0,620.0,1150.0,270.0,80.0,59.0,7.5,5.86,15.09,11.8,33.77,26.41,21.27,16.63,3.46,2.71,6.42,5.02,10.21,7.98,4667.0,26.05,20.37,6496.0,36.260000000000005,28.35,11011.0,61.46000000000001,48.06,78.20848611838659,13.04
12335.0,6321.0,3459.0,2555.0,7,38, la Teixonera,51.24,28.04,20.71,35.3680981595092,3.0,11379.0,69.6,1.0,9834.0,661.0,2691.0,2794.0,2272.0,1411.0,5.0,14.35,27.36,558.0,247.0,82.0,229.0,5.67,2.33,8523.0,6757.0,2058.0,1179.0,605.0,1344.0,762.0,238.0,426.0,95.0,32.0,18.0,8.95,7.1,17.45,13.83,30.46,24.15,19.89,15.77,3.52,2.79,6.3,5.0,11.28,8.94,2022.0,29.919999999999998,23.72,2784.0,41.199999999999996,32.66,3828.0,56.65,44.92,79.27959638624897,16.56
6414.0,3400.0,1915.0,1099.0,7,39, Sant Genís dels Agudells,53.01,29.86,17.13,36.03010348071496,2.0,6865.0,80.0,2.0,5869.0,491.0,1482.0,1483.0,1385.0,1026.0,2.0,17.48,25.25,337.0,150.0,50.0,137.0,5.74,2.33,5131.0,4065.0,1045.0,824.0,471.0,719.0,473.0,200.0,242.0,51.0,28.0,12.0,11.59,9.18,20.27,16.06,25.71,20.37,17.69,14.01,4.92,3.9,5.95,4.72,11.64,9.22,1495.0,36.78,29.139999999999997,1968.0,48.42,38.36,2006.0,49.35,39.1,79.22432274410446,20.0
4688.0,2795.0,974.0,918.0,7,40, Montbau,59.62,20.78,19.58,25.842398514194752,1.0,5082.0,70.0,1.0,4465.0,376.0,993.0,997.0,1108.0,991.0,0.0,22.19,22.24,244.0,109.0,36.0,99.0,5.46,2.22,3867.0,2941.0,632.0,681.0,487.0,445.0,276.0,168.0,203.0,29.0,13.0,7.0,16.56,12.59,23.16,17.61,21.49,16.34,15.13,11.51,5.71,4.34,6.9,5.25,9.38,7.14,1336.0,45.43,34.54,1612.0,54.81,41.68,1280.0,43.52,33.1,76.0537884665115,25.629999999999995
5186.0,3211.0,1347.0,628.0,7,41, la Vall d'Hebron,61.92,25.97,12.11,29.552435278630977,2.0,5422.0,86.9,2.0,4866.0,203.0,964.0,1033.0,1311.0,1353.0,2.0,27.81,19.81,260.0,116.0,38.0,106.0,5.34,2.18,4475.0,3863.0,1066.0,719.0,593.0,625.0,392.0,144.0,254.0,41.0,23.0,6.0,15.35,13.25,18.61,16.07,27.6,23.82,16.18,13.97,3.73,3.22,6.58,5.68,10.15,8.76,1456.0,37.69,32.54,1848.0,47.839999999999996,41.3,1945.0,50.36,43.47,86.32402234636871,30.23
,,,,7,42, la Clota,,,,,,529.0,90.1,2.0,483.0,29.0,96.0,124.0,109.0,125.0,0.0,25.88,19.88,18.0,8.0,3.0,7.0,3.73,1.4500000000000002,465.0,379.0,73.0,89.0,60.0,42.0,57.0,33.0,12.0,8.0,1.0,4.0,15.83,12.9,23.48,19.14,19.26,15.7,11.08,9.03,8.71,7.1,3.17,2.58,15.04,12.26,182.0,48.02,39.14,239.0,63.06,51.4,127.0,33.51,27.310000000000002,81.50537634408602,26.88
26685.0,18025.0,6072.0,2588.0,7,43, Horta,67.55,22.75,9.7,25.198157446985107,4.0,26591.0,82.2,2.0,23117.0,1388.0,5614.0,5262.0,6048.0,4801.0,4.0,20.77,24.29,1525.0,673.0,208.0,644.0,6.6000000000000005,2.79,20245.0,16727.0,3682.0,3816.0,2832.0,2455.0,1734.0,1018.0,834.0,218.0,94.0,44.0,16.93,13.99,22.81,18.85,22.01,18.19,14.68,12.13,6.09,5.03,4.99,4.12,10.37,8.57,7666.0,45.83,37.870000000000005,9400.0,56.199999999999996,46.440000000000005,6971.0,41.68,34.440000000000005,82.62286984440603,23.71
26578.0,17326.0,6061.0,3191.0,8,44, Vilapicina i la Torre Llobeta,65.19,22.8,12.01,25.91610723906444,4.0,25500.0,64.0,1.0,22295.0,1273.0,5153.0,5574.0,5809.0,4479.0,7.0,20.09,23.11,1418.0,629.0,186.0,603.0,6.36,2.7,19064.0,15594.0,4029.0,3351.0,2191.0,2573.0,1561.0,693.0,936.0,160.0,56.0,44.0,14.05,11.49,21.49,17.58,25.84,21.13,16.5,13.5,4.44,3.64,6.0,4.91,10.01,8.19,6235.0,39.98,32.71,7796.0,49.989999999999995,40.9,7538.0,48.34,39.54,81.79815358791438,23.49
25250.0,14379.0,8186.0,2685.0,8,45, Porta,56.95,32.42,10.63,36.27742078440062,4.0,24424.0,58.3,1.0,21429.0,1505.0,5939.0,5601.0,5151.0,3226.0,7.0,15.05,27.71,1402.0,630.0,179.0,593.0,6.54,2.77,18169.0,14292.0,4175.0,2603.0,1467.0,2631.0,1603.0,582.0,978.0,168.0,45.0,40.0,10.26,8.07,18.21,14.33,29.21,22.98,18.41,14.48,4.07,3.2,6.84,5.38,11.22,8.82,4652.0,32.54,25.599999999999998,6255.0,43.76,34.42,7784.0,54.459999999999994,42.84,78.66145632671034,17.76
14951.0,7503.0,3639.0,3809.0,8,46, el Turó de la Peira,50.18,24.34,25.48,32.66020463112548,3.0,15471.0,50.6,1.0,13247.0,1099.0,3977.0,3559.0,3016.0,1594.0,2.0,12.03,30.020000000000003,876.0,388.0,115.0,373.0,6.61,2.82,10300.0,7480.0,2016.0,1434.0,832.0,1462.0,765.0,310.0,498.0,115.0,20.0,28.0,11.12,8.08,19.17,13.92,26.95,19.57,19.55,14.19,4.14,3.01,6.66,4.83,10.23,7.43,2576.0,34.43,25.009999999999998,3341.0,44.66,32.44,3976.0,53.16,38.589999999999996,72.62135922330097,15.479999999999999
2523.0,1938.0,353.0,232.0,8,47, Can Peguera,76.81,13.99,9.2,15.408118725447405,1.0,2288.0,51.0,1.0,1950.0,148.0,720.0,598.0,348.0,136.0,0.0,6.97,36.92,123.0,55.0,16.0,52.0,6.3100000000000005,2.67,1745.0,1184.0,316.0,270.0,107.0,221.0,134.0,49.0,53.0,23.0,8.0,3.0,9.04,6.13,22.8,15.47,26.69,18.11,18.67,12.66,4.14,2.81,4.48,3.04,11.32,7.68,426.0,35.98,24.41,560.0,47.3,32.09,590.0,49.84,33.81,67.85100286532952,7.79
17207.0,10208.0,4839.0,2161.0,8,48, la Guineueta,59.32,28.12,12.56,32.1592343988835,3.0,15090.0,56.0,1.0,13084.0,874.0,3383.0,3476.0,3228.0,2123.0,0.0,16.23,25.86,1015.0,457.0,143.0,415.0,7.76,3.17,11936.0,9902.0,2977.0,1799.0,1043.0,1767.0,1039.0,355.0,724.0,118.0,45.0,35.0,10.53,8.74,18.17,15.07,30.06,24.94,17.84,14.8,3.59,2.97,7.31,6.07,10.49,8.7,3197.0,32.290000000000006,26.78,4236.0,42.78000000000001,35.480000000000004,5468.0,55.209999999999994,45.81,82.95911528150134,17.79
6717.0,3940.0,1797.0,980.0,8,49, Canyelles,58.66,26.75,14.59,31.32299111033641,2.0,7014.0,61.0,1.0,6094.0,405.0,2001.0,1862.0,1188.0,635.0,3.0,10.42,32.84,495.0,223.0,70.0,202.0,8.12,3.31,5668.0,4699.0,1533.0,801.0,294.0,1020.0,528.0,136.0,301.0,55.0,20.0,11.0,6.26,5.19,17.05,14.13,32.62,27.05,21.71,18.0,2.89,2.4,6.41,5.31,11.24,9.32,1231.0,26.200000000000003,21.72,1759.0,37.440000000000005,31.04,2854.0,60.74,50.36,82.90402258292167,11.200000000000001
14008.0,7338.0,3759.0,2910.0,8,50, les Roquetes,52.38,26.83,20.77,33.87402000540687,3.0,15668.0,50.8,1.0,13066.0,981.0,4732.0,4121.0,2278.0,954.0,0.0,7.3,36.22,1074.0,484.0,151.0,439.0,8.219999999999999,3.36,10233.0,7471.0,2792.0,1009.0,433.0,1515.0,803.0,223.0,491.0,130.0,35.0,40.0,5.8,4.23,13.51,9.86,37.37,27.28,20.28,14.81,2.98,2.18,6.57,4.8,10.75,7.85,1665.0,22.29,16.27,2468.0,33.04,24.119999999999997,4798.0,64.22,46.89,73.00889279781101,9.32
13835.0,6264.0,4353.0,3218.0,8,51, Verdun,45.28,31.46,23.26,41.00028256569652,3.0,12239.0,50.8,1.0,10553.0,831.0,3478.0,3134.0,2088.0,1019.0,3.0,9.66,32.96,823.0,371.0,116.0,336.0,7.8,3.18,8509.0,6448.0,2212.0,949.0,448.0,1301.0,746.0,200.0,432.0,106.0,25.0,29.0,6.95,5.27,14.72,11.15,34.31,26.0,20.18,15.29,3.1,2.35,6.7,5.08,11.57,8.77,1597.0,24.770000000000003,18.770000000000003,2343.0,36.34,27.540000000000003,3945.0,61.190000000000005,46.37,75.77858737807028,11.98
26893.0,13875.0,8707.0,4311.0,8,52, la Prosperitat,51.59,32.38,16.03,38.55725799309185,4.0,26171.0,53.7,1.0,22691.0,1979.0,7018.0,6566.0,4801.0,2317.0,10.0,10.21,30.930000000000003,1578.0,710.0,202.0,666.0,6.950000000000001,2.94,19100.0,15182.0,5032.0,2337.0,1057.0,3064.0,1836.0,468.0,1067.0,204.0,65.0,52.0,6.96,5.53,15.39,12.24,33.14,26.35,20.18,16.04,3.08,2.45,7.03,5.59,12.09,9.61,3862.0,25.43,20.22,5698.0,37.519999999999996,29.83,9163.0,60.35,47.980000000000004,79.48691099476439,12.13
5791.0,2996.0,1307.0,1488.0,8,53, la Trinitat Nova,51.74,22.57,25.7,30.374157564489888,2.0,7462.0,34.7,1.0,6208.0,534.0,2220.0,2024.0,1001.0,429.0,0.0,6.909999999999998,35.76,683.0,316.0,91.0,276.0,11.0,4.45,4877.0,3259.0,1079.0,567.0,282.0,594.0,354.0,103.0,184.0,61.0,21.0,14.0,8.65,5.78,17.4,11.63,33.11,22.12,18.23,12.18,3.16,2.11,5.65,3.77,10.86,7.26,952.0,29.209999999999997,19.52,1306.0,40.06999999999999,26.78,1857.0,56.989999999999995,38.07,66.82386713143326,8.799999999999999
1419.0,721.0,454.0,244.0,8,54, Torre Baró,50.81,31.99,17.2,38.63829787234041,1.0,2682.0,45.6,1.0,2250.0,153.0,916.0,694.0,306.0,179.0,2.0,7.960000000000001,40.71,188.0,87.0,25.0,76.0,8.36,3.38,1813.0,1223.0,488.0,144.0,68.0,233.0,101.0,57.0,102.0,25.0,5.0,0.0,5.56,3.75,11.77,7.94,39.9,26.92,19.05,12.85,4.66,3.14,8.34,5.63,8.26,5.57,269.0,21.99,14.830000000000002,370.0,30.25,20.400000000000002,823.0,67.28999999999999,45.400000000000006,67.4572531715389,9.87
10176.0,3806.0,2361.0,4009.0,8,55, Ciutat Meridiana,37.4,23.2,39.4,38.284417058537386,3.0,10356.0,39.2,1.0,8439.0,515.0,3493.0,2628.0,1317.0,483.0,3.0,5.72,41.39,981.0,457.0,129.0,395.0,11.62,4.68,6036.0,4134.0,1607.0,443.0,199.0,1016.0,384.0,72.0,292.0,69.0,15.0,37.0,4.81,3.3,10.72,7.34,38.87,26.62,24.58,16.83,1.74,1.19,7.06,4.84,9.29,6.36,714.0,17.27,11.83,1098.0,26.56,18.19,2915.0,70.50999999999999,48.29,68.48906560636183,8.0
1065.0,,,,8,56, Vallbona,,,,,1.0,1353.0,39.9,1.0,1090.0,95.0,417.0,347.0,146.0,84.0,1.0,7.71,38.26,114.0,53.0,15.0,46.0,10.46,4.22,934.0,623.0,218.0,93.0,42.0,125.0,58.0,33.0,38.0,12.0,1.0,3.0,6.74,4.5,14.93,9.96,34.99,23.34,20.06,13.38,5.3,3.53,6.1,4.07,9.31,6.21,168.0,26.970000000000002,17.990000000000002,226.0,36.28,24.200000000000003,381.0,61.150000000000006,40.79,66.70235546038545,8.99
8312.0,3647.0,1785.0,2879.0,9,57, la Trinitat Vella,43.88,21.47,34.64,32.860824742268036,2.0,10268.0,45.9,1.0,8423.0,490.0,3237.0,2515.0,1449.0,732.0,0.0,8.690000000000001,38.43,909.0,423.0,120.0,366.0,10.79,4.35,5757.0,4071.0,1482.0,563.0,302.0,848.0,397.0,134.0,233.0,75.0,12.0,25.0,7.42,5.25,13.83,9.78,36.4,25.74,20.83,14.73,3.29,2.33,5.72,4.05,9.75,6.9,999.0,24.54,17.36,1396.0,34.29,24.259999999999998,2563.0,62.949999999999996,44.519999999999996,70.71391349661282,12.709999999999999
2022.0,1567.0,341.0,,9,58, Baró de Viver,77.5,16.86,,17.87211740041929,1.0,2508.0,60.5,1.0,2031.0,154.0,785.0,697.0,279.0,115.0,1.0,5.66,38.65,132.0,58.0,17.0,57.0,6.5,2.81,1779.0,1226.0,390.0,256.0,105.0,221.0,141.0,28.0,50.0,26.0,4.0,5.0,8.56,5.9,20.88,14.39,31.81,21.92,18.03,12.42,2.28,1.57,4.08,2.81,11.5,7.93,389.0,31.72,21.86,530.0,43.22,29.79,661.0,53.92,37.15,68.91512085441259,6.460000000000001
10895.0,7671.0,1809.0,1415.0,9,59, el Bon Pastor,70.41,16.6,12.99,19.082278481012658,3.0,12758.0,59.6,1.0,10284.0,604.0,3336.0,3032.0,2075.0,1234.0,3.0,12.0,32.440000000000005,749.0,328.0,99.0,322.0,7.28,3.1300000000000003,8621.0,6510.0,1940.0,1365.0,664.0,1177.0,710.0,187.0,336.0,83.0,24.0,24.0,10.2,7.7,20.97,15.83,29.8,22.5,18.08,13.65,2.87,2.17,5.16,3.9,10.91,8.24,2216.0,34.04,25.700000000000003,2926.0,44.95,33.940000000000005,3453.0,53.04,40.05,75.51328152186521,14.31
58400.0,39951.0,12992.0,5457.0,9,60, Sant Andreu,68.41,22.25,9.34,24.5395991915834,5.0,56496.0,76.6,2.0,48597.0,2107.0,10385.0,11772.0,13388.0,10933.0,12.0,22.5,21.37,3030.0,1329.0,397.0,1304.0,6.23,2.68,44402.0,37767.0,8431.0,9431.0,6170.0,5616.0,3869.0,2075.0,1541.0,389.0,130.0,115.0,16.34,13.9,24.97,21.24,22.32,18.99,14.87,12.65,5.49,4.67,4.08,3.47,10.24,8.71,17676.0,46.800000000000004,39.81,21545.0,57.040000000000006,48.52,15588.0,41.269999999999996,35.11,85.05697941534164,24.62
28963.0,17362.0,7015.0,4587.0,9,61, la Sagrera,59.95,24.22,15.84,28.77712597940682,4.0,28914.0,74.9,1.0,25328.0,1075.0,5652.0,6292.0,6873.0,5431.0,5.0,21.44,22.32,1390.0,595.0,196.0,599.0,5.489999999999998,2.36,21910.0,18334.0,4676.0,4130.0,2631.0,2877.0,1831.0,829.0,1042.0,207.0,65.0,46.0,14.35,12.01,22.53,18.85,25.5,21.34,15.69,13.13,4.52,3.78,5.68,4.76,9.99,8.36,7590.0,41.400000000000006,34.64,9421.0,51.39000000000001,43.0,8595.0,46.87,39.230000000000004,83.67868553172067,24.79
13166.0,8389.0,2444.0,2333.0,9,62, el Congrés i els Indians,63.72,18.56,17.72,22.56069417520539,3.0,14076.0,72.7,1.0,12236.0,673.0,2551.0,2908.0,3315.0,2787.0,2.0,22.78,20.85,677.0,290.0,96.0,291.0,5.53,2.3800000000000003,10385.0,8550.0,1641.0,2166.0,1632.0,1223.0,855.0,525.0,358.0,99.0,31.0,20.0,19.09,15.71,25.33,20.86,19.19,15.8,14.3,11.78,6.14,5.06,4.19,3.45,10.0,8.23,4323.0,50.56,41.63,5178.0,60.56,49.86,3222.0,37.68000000000001,31.03,82.33028406355321,26.840000000000003
24514.0,15774.0,5087.0,3653.0,9,63, Navas,64.35,20.75,14.9,24.385216432577533,4.0,21949.0,83.3,2.0,19323.0,812.0,4032.0,4580.0,5398.0,4496.0,5.0,23.27,20.87,1046.0,450.0,149.0,447.0,5.41,2.31,16241.0,13624.0,3086.0,3202.0,2615.0,1866.0,1336.0,614.0,665.0,149.0,39.0,52.0,19.19,16.1,23.5,19.72,22.65,19.0,13.7,11.49,4.51,3.78,4.88,4.09,9.81,8.23,6431.0,47.199999999999996,39.6,7767.0,57.01,47.83,5617.0,41.23,34.58,83.88646019333785,27.68
38617.0,24731.0,7049.0,6837.0,10,64, el Camp de l'Arpa del Clot,64.04,18.25,17.7,22.180616740088105,5.0,38130.0,80.9,2.0,33741.0,1323.0,6577.0,7519.0,9102.0,9213.0,7.0,27.31,19.49,2021.0,945.0,291.0,785.0,5.99,2.33,27498.0,21865.0,4104.0,5694.0,4708.0,2825.0,1995.0,1306.0,898.0,196.0,76.0,63.0,21.53,17.12,26.04,20.71,18.77,14.92,12.92,10.27,5.97,4.75,4.11,3.27,9.12,7.26,11708.0,53.54,42.58,13703.0,62.66,49.839999999999996,7827.0,35.8,28.46,79.5148738090043,33.5
28572.0,18454.0,6056.0,4062.0,10,65, el Clot,64.59,21.2,14.22,24.708282333741327,4.0,27082.0,81.0,2.0,23355.0,1001.0,4836.0,5541.0,6278.0,5692.0,7.0,24.37,20.71,1376.0,617.0,193.0,566.0,5.89,2.42,19484.0,16394.0,3736.0,3982.0,2649.0,2379.0,1731.0,925.0,693.0,182.0,64.0,53.0,16.16,13.6,24.29,20.44,22.79,19.17,14.51,12.21,5.64,4.75,4.23,3.56,10.56,8.88,7556.0,46.09,38.79,9287.0,56.650000000000006,47.67,6808.0,41.53,34.94,84.14083350441388,29.21
14150.0,8535.0,3361.0,2253.0,10,66, el Parc i la Llacuna del Poblenou,60.32,23.75,15.92,28.25319435104237,3.0,14814.0,88.6,2.0,12883.0,441.0,2379.0,2598.0,3308.0,4152.0,5.0,32.23,18.47,671.0,295.0,95.0,281.0,5.21,2.18,10111.0,8430.0,1869.0,1918.0,1453.0,1231.0,875.0,511.0,387.0,105.0,40.0,41.0,17.24,14.37,22.75,18.97,22.17,18.48,14.6,12.17,6.06,5.05,4.59,3.83,10.38,8.65,3882.0,46.05,38.38999999999999,4757.0,56.43,47.03999999999999,3487.0,41.36,34.480000000000004,83.37454257739097,41.06
9434.0,6082.0,1842.0,1510.0,10,67, la Vila Olímpica del Poblenou,64.47,19.53,16.01,23.24583543664816,2.0,9391.0,150.8,4.0,7595.0,227.0,581.0,964.0,1813.0,4010.0,0.0,52.8,7.649999999999999,451.0,208.0,66.0,177.0,5.94,2.33,6250.0,5580.0,1110.0,1186.0,1298.0,832.0,582.0,339.0,166.0,32.0,28.0,7.0,23.26,20.77,21.25,18.98,19.89,17.76,14.91,13.31,6.08,5.42,2.97,2.66,10.43,9.31,2823.0,50.59,45.17,3405.0,61.02,54.480000000000004,2108.0,37.769999999999996,33.730000000000004,89.28,64.16
33240.0,22592.0,4733.0,5915.0,10,68, el Poblenou,67.97,14.24,17.79,17.32113449222324,5.0,33425.0,95.4,2.0,27862.0,1191.0,5370.0,5788.0,6948.0,8555.0,10.0,30.7,19.27,1549.0,712.0,225.0,612.0,5.56,2.2,22456.0,18654.0,3003.0,5283.0,3760.0,2302.0,2083.0,1420.0,493.0,182.0,64.0,64.0,20.16,16.74,28.32,23.53,16.1,13.37,12.34,10.25,7.61,6.32,2.64,2.2,11.17,9.28,10463.0,56.09,46.589999999999996,12546.0,67.26,55.87,5798.0,31.080000000000002,25.82,83.06911293195583,38.1
12853.0,8241.0,2273.0,2339.0,10,69, Diagonal Mar i el Front Marítim del Poblenou,64.12,17.68,18.2,21.618793988967088,3.0,13351.0,168.8,4.0,10611.0,412.0,1578.0,1840.0,2544.0,4237.0,0.0,39.93,14.87,705.0,331.0,89.0,285.0,6.64,2.69,8518.0,7329.0,1790.0,1702.0,1206.0,1122.0,775.0,352.0,258.0,76.0,31.0,17.0,16.46,14.16,23.22,19.98,24.42,21.01,15.31,13.17,4.8,4.13,3.52,3.03,10.57,9.1,3260.0,44.48,38.27,4035.0,55.05,47.370000000000005,3170.0,43.25,37.21,86.04132425451984,49.74
19960.0,10078.0,4551.0,5331.0,10,70, el Besòs i el Maresme,50.49,22.8,26.71,31.109440153120516,3.0,23191.0,58.9,1.0,19555.0,1494.0,7026.0,5676.0,3474.0,1880.0,5.0,9.61,35.93,1612.0,752.0,204.0,656.0,8.24,3.35,14181.0,10369.0,3192.0,1802.0,829.0,2142.0,1120.0,328.0,710.0,170.0,43.0,33.0,7.99,5.85,17.38,12.71,30.78,22.51,20.66,15.1,3.16,2.31,6.85,5.01,10.8,7.9,2959.0,28.529999999999998,20.87,4079.0,39.33,28.770000000000003,6044.0,58.290000000000006,42.620000000000005,73.11896199139693,13.26
20172.0,13278.0,4012.0,2881.0,10,71, Provençals del Poblenou,65.82,19.89,14.28,23.204164256795842,4.0,20184.0,91.7,2.0,17252.0,820.0,3929.0,4320.0,4431.0,3749.0,3.0,21.73,22.770000000000003,1085.0,469.0,144.0,472.0,6.29,2.74,14744.0,12160.0,3048.0,2875.0,1711.0,2035.0,1292.0,541.0,449.0,131.0,41.0,37.0,14.07,11.6,23.64,19.5,25.07,20.67,16.74,13.8,4.45,3.67,3.69,3.05,10.62,8.76,5127.0,42.160000000000004,34.77,6419.0,52.78,43.53,5532.0,45.5,37.52,82.4742268041237,25.430000000000003
25793.0,16337.0,6510.0,2945.0,10,72, Sant Martí de Provençals,63.34,25.24,11.42,28.49389416553596,4.0,26018.0,67.6,1.0,22627.0,1380.0,5958.0,5806.0,5618.0,3851.0,14.0,17.02,26.33,1510.0,630.0,198.0,682.0,6.67,3.01,19553.0,16320.0,4409.0,3446.0,2014.0,2727.0,1757.0,621.0,1037.0,203.0,51.0,55.0,12.34,10.3,21.12,17.62,27.02,22.55,16.71,13.95,3.81,3.18,6.35,5.3,10.77,8.99,6081.0,37.27,31.1,7838.0,48.040000000000006,40.09,8173.0,50.08,41.8,83.4654528716821,19.7
28401.0,16542.0,8892.0,2967.0,10,73, la Verneda i la Pau,58.24,31.31,10.45,34.961075725406936,4.0,28903.0,57.2,1.0,24967.0,1794.0,7521.0,7122.0,5599.0,2923.0,8.0,11.71,30.12,1709.0,712.0,223.0,774.0,6.8500000000000005,3.1,21710.0,17730.0,5768.0,3035.0,1395.0,3593.0,1780.0,506.0,1270.0,252.0,62.0,69.0,7.87,6.43,17.12,13.98,32.53,26.57,20.27,16.55,2.85,2.33,7.16,5.85,10.04,8.2,4936.0,27.840000000000003,22.740000000000002,6716.0,37.88,30.94,10631.0,59.959999999999994,48.97,81.66743436204514,13.459999999999999
